epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
41,0.8504773,0.06836512,0.19761577,0.060577653,0.84377766,0.07518283,0.23138863,0.10789542,0.84806424,0.10036386,0.27159962,0.118256204,840.0,-0.5757825462277978,0.7,1680.0,0.175
42,0.85053355,0.06831686,0.19766316,0.060604855,0.84365636,0.075174905,0.23137194,0.10813809,0.84807044,0.10104779,0.27155477,0.118592575,860.0,-0.945103021543473,0.55,1720.0,0.175
43,0.850513,0.06820046,0.19761324,0.060316898,0.84339684,0.075080596,0.23142876,0.10798483,0.84810966,0.100753725,0.27197078,0.11820387,880.0,-1.2098082477841525,0.4,1760.0,0.075
44,0.850596,0.06810374,0.19759314,0.060036384,0.8436014,0.0749558,0.23140992,0.10776137,0.8477211,0.101782165,0.27163827,0.11809536,900.0,-1.0340987287275492,0.5,1800.0,0.225
45,0.85052586,0.06802065,0.19751205,0.059811406,0.84355164,0.07488344,0.23135751,0.10765091,0.8477486,0.102176875,0.2717462,0.118467286,920.0,-0.581115726539865,0.45,1840.0,0.175
46,0.8504415,0.067899965,0.19745883,0.059500553,0.8433697,0.074827,0.23125029,0.10745695,0.8476545,0.1018157,0.27151343,0.11807893,940.0,-0.5170639564562589,0.7,1880.0,0.15
47,0.85029316,0.06778612,0.19741109,0.059309397,0.84309644,0.07477806,0.23138171,0.107293844,0.84778434,0.10168751,0.2717456,0.11829421,960.0,-0.6729988234099001,0.75,1920.0,0.175
48,0.85012907,0.06771404,0.19741307,0.05933427,0.8428959,0.07473117,0.23157142,0.10785746,0.84772366,0.101694345,0.27189976,0.11799661,980.0,-1.1739245707243682,0.8,1960.0,0.175
49,0.8502056,0.06759463,0.19739023,0.059065577,0.84285516,0.07463458,0.23150532,0.10775295,0.8478441,0.10135739,0.27185324,0.11778663,1000.0,-0.5895654279273004,0.75,2000.0,0.125
50,0.850269,0.06748168,0.19740011,0.05883163,0.8428541,0.074538976,0.23158906,0.10755486,0.8482213,0.10128322,0.27188164,0.11797396,1020.0,-0.31370007122680543,0.7,2040.0,0.1
51,0.8504364,0.067402124,0.19738269,0.058639232,0.8428691,0.07446744,0.23151924,0.1078153,0.84831214,0.101568766,0.27200016,0.11798007,1040.0,-0.3090659289713949,0.9,2080.0,0.175
52,0.85048056,0.06731545,0.19739464,0.058469053,0.8427773,0.07444038,0.2313895,0.107698575,0.84874964,0.10147854,0.27208513,0.11760342,1060.0,-0.21223975067026912,0.6,2120.0,0.225
53,0.8504694,0.06725352,0.1973361,0.05836757,0.84265256,0.07438359,0.23115279,0.10804632,0.8486138,0.10126164,0.27218854,0.11769124,1080.0,-0.29089784031920135,0.8,2160.0,0.175
54,0.8503938,0.0671707,0.19729532,0.058274865,0.84252787,0.07435207,0.2310661,0.1081799,0.8487459,0.101379685,0.27212095,0.117862396,1100.0,-0.47507563813030707,0.7,2200.0,0.2
55,0.8503533,0.06707912,0.19726111,0.05803905,0.84244865,0.07427688,0.23101489,0.108127065,0.84866554,0.10144829,0.27236354,0.117785364,1120.0,-0.6425245740450919,0.55,2240.0,0.125
56,0.85036665,0.06702834,0.1972581,0.05808943,0.8424668,0.07421598,0.23096448,0.10808929,0.8486592,0.10181692,0.272429,0.11817094,1140.0,-0.2689728390742093,0.6,2280.0,0.225
