epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
44,0.85826,0.06697523,0.2041152,0.043121375,0.85143286,0.08039532,0.20379235,0.08107993,0.8422058,0.13967727,0.2040562,0.1344509,450.0,-7.5774217,0.3,900.0,0.05
45,0.8583293,0.06673168,0.20414096,0.042939674,0.8516693,0.08027915,0.20369713,0.080939196,0.8424687,0.13995558,0.20420335,0.13469541,460.0,-5.4494467,0.7,920.0,0.15
46,0.8583734,0.066527165,0.20417517,0.04355706,0.8515754,0.080209054,0.20372096,0.08092965,0.8423659,0.13998502,0.20375101,0.13522565,470.0,-10.2183895,0.5,940.0,0.05
47,0.8581901,0.06634961,0.20406865,0.043394852,0.8512415,0.08018681,0.203671,0.080851,0.84226006,0.14018281,0.2039447,0.13582732,480.0,-6.216172,0.5,960.0,0.05
48,0.8581688,0.06613681,0.2040517,0.04322556,0.8513401,0.08009528,0.20351613,0.08089082,0.842738,0.13998432,0.20430619,0.1360139,490.0,-7.2672653,0.6,980.0,0.1
49,0.85827637,0.06603452,0.20410639,0.0431251,0.8514754,0.080004625,0.20358142,0.08168138,0.8424422,0.1398965,0.20396848,0.13576409,500.0,-4.1774516,0.5,1000.0,0.15
50,0.85814804,0.06584664,0.2040226,0.042965785,0.8512867,0.07981975,0.2035405,0.081228726,0.8423305,0.13899665,0.20439869,0.13597383,510.0,-7.7226105,0.5,1020.0,0.2
51,0.8581721,0.06564962,0.20403987,0.042829875,0.8514156,0.07967285,0.2036103,0.08132169,0.84231204,0.13962595,0.2044558,0.13639428,520.0,-7.630616,0.4,1040.0,0.2
52,0.8581076,0.065475255,0.20400523,0.0427035,0.85124046,0.0799601,0.20329244,0.08217402,0.84192675,0.1404847,0.2042228,0.13685521,530.0,-7.493271,0.5,1060.0,0.05
53,0.85786647,0.06527475,0.20390697,0.04253942,0.85091585,0.07998272,0.20330086,0.082675144,0.8414864,0.14092052,0.20424211,0.1372076,540.0,-5.6312747,0.6,1080.0,0.1
54,0.8578351,0.065143324,0.20389467,0.042403676,0.8509161,0.07982061,0.20328085,0.08223887,0.8408769,0.14165968,0.20404929,0.1379063,550.0,-10.139494,0.3,1100.0,0.25
55,0.85779715,0.06497875,0.20386867,0.042282805,0.8508958,0.07990099,0.20336492,0.082179315,0.84053993,0.14185725,0.20403373,0.13810766,560.0,-7.1731157,0.5,1120.0,0.05
56,0.8578675,0.06486729,0.20390192,0.04216599,0.8510174,0.080049075,0.20336479,0.08322412,0.8404007,0.14246984,0.20413065,0.13857011,570.0,-4.5278463,0.7,1140.0,0.2
57,0.85774535,0.06469681,0.20384318,0.042089086,0.85087615,0.08006842,0.20315504,0.08319537,0.8404278,0.14183442,0.20399708,0.1381726,580.0,-4.4618726,0.7,1160.0,0.1
58,0.85774547,0.06457781,0.2038307,0.041959986,0.8509156,0.08001735,0.2031628,0.08277913,0.84054846,0.14107768,0.20405394,0.13781847,590.0,-7.8598146,0.7,1180.0,0.1
59,0.85755974,0.06446002,0.20374045,0.04182846,0.85061806,0.080015756,0.20313892,0.08350602,0.8405817,0.14053245,0.2042119,0.13770166,600.0,-7.139473,0.5,1200.0,0.1
60,0.8576169,0.064319514,0.20374748,0.04170217,0.85067064,0.07986851,0.20318651,0.083158284,0.8402546,0.14140137,0.20401244,0.13834417,610.0,-6.9633813,0.6,1220.0,0.1
61,0.8577981,0.064128436,0.20379564,0.04153735,0.85090345,0.07986907,0.20301281,0.083186015,0.8404743,0.14108112,0.20423666,0.13817774,620.0,-5.37696,0.6,1240.0,0.35
62,0.85783,0.064045236,0.20380628,0.041427404,0.8509428,0.079777434,0.20301498,0.08335023,0.84073687,0.14077055,0.20414099,0.1383412,630.0,-5.012801,0.9,1260.0,0.15
63,0.8577072,0.06386527,0.20374966,0.04130454,0.85068244,0.07959939,0.20299089,0.08313158,0.8409247,0.1415071,0.20410192,0.13881785,640.0,-5.1007977,0.8,1280.0,0.15
64,0.8576679,0.06369603,0.20372577,0.041163687,0.8505075,0.07946885,0.20300496,0.08316209,0.8413729,0.14097372,0.20408896,0.139119,650.0,-8.478579,0.6,1300.0,0.2
65,0.85753226,0.063596524,0.20366028,0.0410475,0.85036737,0.079310335,0.20299444,0.08288833,0.8414877,0.14048775,0.20433483,0.13901038,660.0,-8.992879,0.8,1320.0,0.5
66,0.8574934,0.06351455,0.20364203,0.0409615,0.8503521,0.079225786,0.20306703,0.08298912,0.8413548,0.14135188,0.20398295,0.1401664,670.0,-5.364219,0.9,1340.0,0.25
67,0.8574741,0.063380696,0.20362936,0.040842146,0.8503556,0.07906569,0.2032557,0.083337,0.84131813,0.14097424,0.20398408,0.14045839,680.0,-7.03683,0.7,1360.0,0.2
68,0.8573604,0.06333651,0.20357613,0.04073997,0.8502133,0.07895202,0.20320363,0.082989596,0.8409417,0.14141612,0.2037795,0.14065719,690.0,-8.440062,0.6,1380.0,0.35
69,0.85730124,0.06323328,0.20354508,0.040665302,0.85019344,0.07900116,0.20317928,0.083027236,0.8405233,0.14120984,0.20357274,0.14118956,700.0,-6.6184616,0.5,1400.0,0.3
70,0.8572004,0.06311744,0.2034947,0.04056823,0.85003847,0.078863166,0.20317976,0.08289977,0.84029126,0.14073274,0.20334794,0.14118774,710.0,-7.9648576,0.7,1420.0,0.15
71,0.85724163,0.06303831,0.2034815,0.040463656,0.8500762,0.07877359,0.20318176,0.08253588,0.8402416,0.14067353,0.20342651,0.14123158,720.0,-5.200658,0.6,1440.0,0.35
72,0.8572614,0.06294067,0.20348468,0.040353946,0.8500201,0.078734964,0.20337303,0.083413385,0.8403406,0.14110495,0.20342049,0.14123929,730.0,-7.422477,0.5,1460.0,0.25
73,0.85728914,0.06287726,0.20349053,0.04028261,0.85011894,0.07866684,0.20339175,0.08343861,0.8405581,0.14089616,0.20327824,0.14132987,740.0,-6.8731523,0.6,1480.0,0.3
74,0.85733366,0.06276921,0.20349686,0.040189065,0.8501439,0.07854457,0.20349242,0.08363526,0.84068114,0.1406439,0.20330314,0.14197072,750.0,-9.954104,0.6,1500.0,0.2
75,0.85743004,0.062692024,0.20353092,0.04009689,0.85011894,0.07847876,0.20347607,0.08401207,0.8406315,0.14106959,0.20331834,0.14234811,760.0,-4.5691786,0.9,1520.0,0.35
76,0.85747916,0.06261831,0.20354956,0.040005647,0.85031796,0.07970547,0.2032132,0.08458326,0.84057164,0.14135815,0.20348531,0.1426091,770.0,-4.593721,0.8,1540.0,0.35
77,0.8576645,0.06252624,0.20360579,0.039911315,0.85053307,0.07957179,0.20327164,0.084211074,0.84078264,0.14124723,0.203559,0.14260834,780.0,-4.8880944,0.9,1560.0,0.35
78,0.857753,0.0624717,0.20363933,0.039991803,0.8504775,0.079570085,0.20333199,0.08421896,0.8410313,0.14133741,0.20381825,0.14285944,790.0,-5.3727794,0.7,1580.0,0.05
79,0.8577654,0.06234266,0.20362698,0.039879486,0.85048944,0.079584055,0.2031601,0.0842383,0.8411544,0.14109057,0.20389469,0.14262222,800.0,-7.157664,0.7,1600.0,0.5
80,0.8577566,0.062288504,0.20360993,0.03993794,0.8504612,0.07954844,0.20306186,0.08411618,0.84116,0.1408611,0.20394467,0.14265822,810.0,-5.8826084,0.6,1620.0,0.25
81,0.8578155,0.062237773,0.20362398,0.039859265,0.85051084,0.07945513,0.20309113,0.08379272,0.8412759,0.14071576,0.20395903,0.14252204,820.0,-5.56216,0.6,1640.0,0.35
82,0.8577478,0.062155772,0.20359488,0.03976564,0.8504257,0.07936118,0.20310183,0.08367804,0.8412423,0.14048044,0.2039113,0.14240615,830.0,-4.8520594,0.6,1660.0,0.3
83,0.8577805,0.062053155,0.20360713,0.039677,0.85046715,0.079223745,0.20313598,0.08353576,0.8414295,0.14035209,0.20396255,0.14246438,840.0,-5.3390837,0.8,1680.0,0.35
84,0.8578175,0.061910003,0.20361541,0.039568316,0.85047895,0.07905715,0.20317665,0.08339589,0.8416564,0.14027359,0.20407574,0.14250797,850.0,-9.514302,0.5,1700.0,0.25
85,0.85781425,0.061841622,0.203597,0.039501082,0.85041314,0.07900124,0.20308594,0.08328926,0.84167427,0.13999523,0.20415743,0.14238049,860.0,-11.3937235,0.3,1720.0,0.35
86,0.8576872,0.06176636,0.20354448,0.039427843,0.8502241,0.078892715,0.20305401,0.08317587,0.8414991,0.13959594,0.20412736,0.14228441,870.0,-6.638294,0.6,1740.0,0.35
87,0.85765404,0.06174299,0.20352238,0.03936707,0.85015106,0.07883035,0.20304482,0.08304827,0.84143895,0.13928063,0.20399278,0.14194465,880.0,-7.179881,0.8,1760.0,0.5
88,0.8576475,0.061643172,0.20350969,0.03929019,0.8501099,0.07870292,0.20301518,0.08300055,0.84141016,0.1396382,0.20392168,0.14188373,890.0,-10.344029,0.5,1780.0,0.25
89,0.8575196,0.06152605,0.203454,0.039205056,0.8499431,0.07854811,0.20297253,0.082730636,0.8413975,0.1391562,0.20418604,0.14175363,900.0,-6.166653,0.6,1800.0,0.4
90,0.8574944,0.061460186,0.20344177,0.039128177,0.84989625,0.07845059,0.20294243,0.08252079,0.8416169,0.1393126,0.20429291,0.14161366,910.0,-6.2208343,0.6,1820.0,0.4
91,0.8573727,0.061380375,0.20338228,0.03914899,0.84975964,0.07831884,0.20288342,0.08225394,0.8415963,0.13908145,0.2043907,0.14140399,920.0,-4.327018,0.9,1840.0,0.4
92,0.8574877,0.061304186,0.20342363,0.039069213,0.8499002,0.07822596,0.20290951,0.082004614,0.8418407,0.13878067,0.20452315,0.1413865,930.0,-10.313833,0.5,1860.0,0.2
93,0.8574489,0.06126532,0.2034103,0.039021727,0.8498427,0.078147374,0.20282649,0.08189778,0.8416681,0.13886432,0.20453735,0.14137366,940.0,-9.011345,0.6,1880.0,0.4
94,0.8574422,0.0612584,0.20341307,0.038979977,0.8498158,0.07810063,0.2027866,0.08177884,0.841856,0.13893007,0.20441164,0.14150696,950.0,-6.029771,0.7,1900.0,0.2
95,0.85749197,0.061215412,0.20342928,0.038924765,0.84986997,0.078008816,0.2028072,0.08153254,0.8422368,0.13896216,0.2042756,0.14137514,960.0,-3.862826,0.9,1920.0,0.25
96,0.85752565,0.061158333,0.20343117,0.038850732,0.8498945,0.07793572,0.20279434,0.081329435,0.8425965,0.1388274,0.20447253,0.14107673,970.0,-3.5866032,0.7,1940.0,0.5
