epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
59,0.85419637,0.07228563,0.19576229,0.07030643,0.8435602,0.07947139,0.21458918,0.13928825,0.8488136,0.1429468,0.27403986,0.15024832,1200.0,-3.024742257416248,0.9,2400.0,0.425
60,0.8541906,0.07220396,0.19576961,0.070044525,0.84348375,0.07942941,0.21443455,0.13899566,0.84874076,0.14285357,0.27401528,0.15002736,1220.0,-2.310091293931008,0.9,2440.0,0.475
61,0.8541364,0.07206223,0.19576325,0.06977841,0.84351474,0.079358555,0.2142726,0.13871904,0.8487354,0.1421351,0.27412108,0.14963216,1240.0,-1.090564453333616,0.85,2480.0,0.475
62,0.85424954,0.07192856,0.19579622,0.069503956,0.8436151,0.07926064,0.21425049,0.13831455,0.8491123,0.14182632,0.27428448,0.14925821,1260.0,-6.000086209565401,0.75,2520.0,0.575
63,0.8543146,0.071772434,0.19583946,0.069236696,0.8436212,0.079247914,0.21456882,0.13940631,0.84920985,0.14150429,0.27442682,0.14895988,1280.0,-2.5999574900567533,0.85,2560.0,0.475
64,0.85421485,0.071661316,0.19581993,0.06903477,0.8435712,0.07920218,0.21435462,0.13911064,0.84903646,0.14112602,0.27450976,0.14861797,1300.0,-2.2971708444952967,0.95,2600.0,0.425
65,0.8542671,0.07151105,0.19584346,0.06879367,0.84346575,0.07914778,0.21429583,0.1387657,0.8493027,0.14082128,0.27456602,0.14808959,1320.0,-7.247707844942807,0.65,2640.0,0.525
66,0.85425156,0.071373165,0.19584131,0.06855604,0.84347373,0.079256445,0.21451735,0.1400709,0.84935814,0.14042234,0.2746483,0.14778303,1340.0,-1.2194269707500935,0.95,2680.0,0.625
67,0.8542478,0.07128554,0.19584665,0.06832281,0.8436367,0.07930563,0.21471834,0.14087404,0.84928465,0.14007373,0.27435967,0.14757718,1360.0,-2.1899791418015964,0.8,2720.0,0.6
68,0.8542164,0.07112124,0.19586684,0.068052225,0.8435621,0.0791926,0.2147387,0.14045401,0.84927696,0.14000708,0.27427828,0.14718239,1380.0,-2.529691656023264,0.75,2760.0,0.475
69,0.85413665,0.07102317,0.19585124,0.06784601,0.8433133,0.07912805,0.21451275,0.14062016,0.8492911,0.14008631,0.27453,0.14709437,1400.0,-2.2772376700043675,0.9,2800.0,0.5
70,0.8541546,0.070890926,0.19585675,0.06761197,0.84358406,0.07914374,0.21444279,0.140615,0.84908026,0.1401192,0.2745786,0.14714824,1420.0,-4.7717320007979875,0.75,2840.0,0.525
71,0.85413074,0.07074123,0.19587114,0.067448206,0.84356356,0.07908372,0.21444678,0.14045635,0.8490722,0.14030224,0.2745133,0.14715537,1440.0,-0.7827114623188972,1.0,2880.0,0.525
72,0.85420245,0.07061209,0.19588274,0.0672159,0.84356785,0.07902027,0.2143076,0.14009207,0.8489111,0.14056897,0.2742904,0.147087,1460.0,-3.0879158808588985,0.8,2920.0,0.5
73,0.8543003,0.07050085,0.1959053,0.06697756,0.8436362,0.07894735,0.21418904,0.1397926,0.84890765,0.140274,0.27429605,0.1466361,1480.0,-3.553757276713848,0.85,2960.0,0.5
74,0.8543789,0.07035731,0.1959329,0.06675326,0.84374636,0.078870095,0.214399,0.14032954,0.84912896,0.13999613,0.27432457,0.146337,1500.0,-2.5889263043403625,0.85,3000.0,0.55
75,0.8543977,0.07024116,0.19593841,0.06653269,0.8437082,0.078814425,0.21436545,0.13999417,0.8493288,0.13958918,0.27451596,0.14588761,1520.0,-0.7992904590070248,1.0,3040.0,0.575
76,0.8544423,0.07013222,0.19595899,0.06632766,0.84376335,0.078753285,0.21427773,0.13971135,0.849443,0.13973464,0.27438867,0.14586024,1540.0,-8.960604544639589,0.65,3080.0,0.45
77,0.85445637,0.07003353,0.19596228,0.0662214,0.8439198,0.07868482,0.2142373,0.13971977,0.84957165,0.14030756,0.27446184,0.14614166,1560.0,-15.904617454499009,0.4,3120.0,0.45
78,0.8544016,0.06993115,0.19593766,0.06600469,0.8438781,0.078626834,0.21417236,0.13939428,0.8495495,0.14049082,0.27438015,0.146293,1580.0,-1.3393716790676116,0.95,3160.0,0.6
79,0.8543982,0.06982162,0.19593026,0.065808445,0.8438401,0.07858001,0.21410364,0.13909277,0.84945637,0.14021634,0.27443844,0.1460929,1600.0,-4.9258696582317345,0.7,3200.0,0.55
80,0.8544479,0.06970468,0.19593614,0.06558968,0.8438194,0.0785228,0.2140119,0.13881263,0.8494181,0.13982095,0.2744347,0.14600195,1620.0,-2.1955101478397845,0.9,3240.0,0.625
81,0.8543753,0.069605954,0.19590446,0.0653746,0.8439048,0.07853976,0.21426804,0.13881892,0.8496647,0.13944747,0.27451476,0.1459144,1640.0,-1.7343746363520622,0.9,3280.0,0.575
82,0.8543725,0.069513045,0.19590649,0.06518092,0.84407777,0.07844984,0.21432139,0.138637,0.84969693,0.13929471,0.27462208,0.1458979,1660.0,-1.5806840780973432,0.95,3320.0,0.7
83,0.854367,0.0694522,0.19593915,0.065064535,0.84399897,0.07840171,0.21407117,0.13888708,0.8498804,0.13963537,0.27468917,0.1461838,1680.0,-1.2877197970151901,0.95,3360.0,0.575
84,0.85439795,0.06937331,0.19595003,0.064884394,0.8440184,0.07836718,0.21392626,0.13890089,0.84995633,0.14023715,0.27470446,0.14615375,1700.0,-3.0122343249022965,0.9,3400.0,0.55
85,0.85442305,0.06928303,0.19594432,0.06470055,0.8439715,0.078319326,0.21395594,0.13906483,0.84984773,0.14033522,0.27475804,0.14587,1720.0,-3.0855162149071695,0.7,3440.0,0.575
86,0.8544434,0.06919562,0.19594312,0.064516,0.84400225,0.07839932,0.21382593,0.13924728,0.8497514,0.14008342,0.2747359,0.14565141,1740.0,-1.104819605588913,0.95,3480.0,0.55
87,0.8544958,0.069090046,0.19595507,0.06433417,0.84398717,0.07828023,0.21395493,0.13940921,0.84987384,0.14034475,0.27469137,0.1456449,1760.0,-1.2646155686974523,0.95,3520.0,0.375
