epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
140,0.8568318,0.05388679,0.20475592,0.032443713,0.8509905,0.06658768,0.20514116,0.049600173,0.8561983,0.111007564,0.20674345,0.08536031,1410.0,-2.5651,0.8,2820.0,0.8
141,0.8567662,0.05386034,0.20473894,0.032418836,0.85090905,0.06655765,0.20511745,0.04953115,0.85610527,0.11117362,0.20676683,0.085477546,1420.0,-1.270451,1.0,2840.0,0.45
142,0.856822,0.05383942,0.20475921,0.032395598,0.8509731,0.066532254,0.20513412,0.04945758,0.85607713,0.11126775,0.20678018,0.08556893,1430.0,-4.2012343,0.8,2860.0,0.55
143,0.85672164,0.05384195,0.20473085,0.032383986,0.85085195,0.06652739,0.20510204,0.049387313,0.85605174,0.11125051,0.20681758,0.08565218,1440.0,-1.7021272,0.9,2880.0,0.5
144,0.8566921,0.05384549,0.20472582,0.032368362,0.8508237,0.06651205,0.20509297,0.049311463,0.8559551,0.11112181,0.2068435,0.085677184,1450.0,-1.9825329,0.9,2900.0,0.4
145,0.85664696,0.053858515,0.204714,0.032352675,0.8507717,0.066510625,0.20507756,0.049257945,0.85595745,0.11101842,0.20685665,0.08574367,1460.0,-2.0977073,0.7,2920.0,0.55
146,0.85668427,0.05386296,0.20472038,0.032599818,0.85079384,0.066534854,0.20512064,0.049452666,0.8560488,0.110999845,0.20688207,0.08564854,1470.0,-2.3783944,0.8,2940.0,0.45
147,0.85664815,0.05383412,0.20470968,0.03257377,0.85076576,0.06649217,0.2051087,0.04936602,0.85618037,0.11095989,0.20696218,0.08558899,1480.0,-1.8601742,0.9,2960.0,0.45
148,0.8566852,0.05382951,0.20472345,0.032553483,0.85081035,0.06647434,0.20512238,0.04929333,0.85628533,0.11089931,0.20704454,0.085652955,1490.0,-4.9086366,0.5,2980.0,0.3
149,0.8567667,0.053815167,0.20475346,0.03253108,0.8509093,0.06645385,0.20515053,0.049212478,0.8563575,0.11080017,0.20706615,0.08546813,1500.0,-0.9655177,0.8,3000.0,0.6
