epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
60,0.8569487,0.067040555,0.20335059,0.044094324,0.8505632,0.08020302,0.20324484,0.07366537,0.83656645,0.14793822,0.20364265,0.1483401,610.0,-7.4066763,0.6,1220.0,0.1
61,0.8570094,0.066934206,0.20337069,0.043958325,0.8506226,0.08014207,0.20331235,0.073500216,0.83696955,0.14850302,0.20363253,0.14821558,620.0,-15.473135,0.1,1240.0,0.0
62,0.8569715,0.066767536,0.20333993,0.04383281,0.8503893,0.080111004,0.20345102,0.07435364,0.83702445,0.14894842,0.20350313,0.14857389,630.0,-7.988282,0.2,1260.0,0.2
63,0.8571994,0.06659769,0.2034235,0.04368462,0.85065955,0.079967014,0.20357174,0.07407225,0.8376301,0.15029652,0.20379327,0.14901069,640.0,-5.025016,0.7,1280.0,0.25
64,0.8572655,0.066471115,0.20343861,0.04353758,0.85072595,0.07997639,0.20364557,0.07388303,0.83766836,0.1505239,0.20379727,0.14929558,650.0,-6.7414308,0.7,1300.0,0.1
65,0.8572941,0.06629389,0.20343705,0.043398976,0.8506698,0.080012985,0.20352846,0.07388208,0.83762956,0.15070198,0.20369427,0.149517,660.0,-13.398264,0.2,1320.0,0.2
66,0.85716194,0.066212885,0.20338918,0.043283768,0.85038096,0.08007339,0.20351703,0.07398271,0.8378617,0.1506663,0.20351678,0.14932334,670.0,-5.516846,0.6,1340.0,0.05
67,0.85708123,0.06607354,0.2032938,0.04333886,0.85028106,0.07993282,0.20351513,0.074042685,0.83763933,0.15070195,0.20348084,0.14921786,680.0,-5.778006,0.7,1360.0,0.25
68,0.8573663,0.06593508,0.20340164,0.043212328,0.8506415,0.07979157,0.2036237,0.07371738,0.8378853,0.15099283,0.20320709,0.1492582,690.0,-7.993936,0.5,1380.0,0.2
69,0.8575843,0.06588184,0.2034573,0.04310038,0.850883,0.079839215,0.2037149,0.073669195,0.83811826,0.15075809,0.2031291,0.14941292,700.0,-9.275294,0.5,1400.0,0.25
70,0.85762495,0.065773614,0.20346771,0.043003548,0.85089034,0.07981997,0.20363544,0.07367608,0.8379491,0.15079266,0.20292376,0.1500305,710.0,-9.112307,0.3,1420.0,0.15
71,0.8576428,0.065674245,0.20343842,0.043075394,0.85088235,0.07977048,0.20363568,0.07339651,0.8379524,0.15102498,0.20313339,0.15055865,720.0,-9.753618,0.3,1440.0,0.3
72,0.8575403,0.06555852,0.20339866,0.042977687,0.8505697,0.08039401,0.20362821,0.07327071,0.8380963,0.15043949,0.2032224,0.15026025,730.0,-8.381093,0.5,1460.0,0.35
73,0.85737944,0.06552623,0.20332696,0.042878434,0.8501069,0.080977984,0.20352562,0.07323506,0.8382058,0.15012766,0.20327505,0.1500966,740.0,-6.868837,0.6,1480.0,0.3
74,0.8574961,0.06537584,0.20335823,0.042741116,0.85006016,0.081363566,0.20357184,0.07387314,0.83854824,0.15003473,0.20345172,0.15019023,750.0,-5.872983,0.7,1500.0,0.4
75,0.8574056,0.06524489,0.20331725,0.042629786,0.84983087,0.081453346,0.20353208,0.073628284,0.8384908,0.14970894,0.20337057,0.15008794,760.0,-8.685305,0.5,1520.0,0.15
76,0.85737437,0.065137826,0.20330846,0.042522483,0.8498041,0.08130833,0.20352377,0.07335356,0.83869106,0.1497923,0.20359978,0.15023768,770.0,-12.277987,0.2,1540.0,0.25
77,0.85749453,0.06502971,0.20334491,0.042408876,0.8498721,0.081435725,0.20350336,0.073312275,0.8387572,0.1497395,0.20349994,0.15024094,780.0,-11.084883,0.5,1560.0,0.3
78,0.85746413,0.064926915,0.20333691,0.04230549,0.84987324,0.08147908,0.20347106,0.073172905,0.8386697,0.14951406,0.20363565,0.15037313,790.0,-5.043449,0.6,1580.0,0.25
79,0.8574732,0.06484396,0.20333862,0.042208217,0.8497629,0.08170997,0.20341916,0.07308994,0.83864975,0.14915185,0.20357044,0.15036578,800.0,-5.493514,0.7,1600.0,0.3
80,0.8574483,0.06475377,0.20334017,0.042147875,0.8495658,0.08208561,0.20345967,0.07300749,0.83871406,0.14878,0.20363018,0.15017045,810.0,-11.528887,0.3,1620.0,0.4
81,0.8573926,0.06465405,0.20332554,0.042050254,0.8494947,0.08200842,0.20344058,0.072742015,0.8390539,0.14834036,0.2035708,0.14987847,820.0,-13.141167,0.5,1640.0,0.15
82,0.85735446,0.06454208,0.2033012,0.041935734,0.8493364,0.08196588,0.20340818,0.07293613,0.839338,0.14854138,0.20388769,0.15005134,830.0,-7.6463003,0.5,1660.0,0.3
83,0.85736626,0.06444166,0.20330893,0.041837625,0.8492315,0.08200788,0.20342998,0.07282074,0.8394672,0.148268,0.20373562,0.15020417,840.0,-7.0102053,0.5,1680.0,0.2
84,0.8572848,0.06433409,0.20327193,0.04173696,0.8490019,0.08198011,0.20342712,0.07308392,0.839588,0.14795984,0.20345646,0.1501062,850.0,-7.754462,0.7,1700.0,0.1
85,0.85736734,0.064215,0.20330162,0.041632246,0.84888554,0.081957944,0.20347618,0.073134586,0.8396542,0.14781003,0.20322335,0.15030608,860.0,-7.7894287,0.7,1720.0,0.3
86,0.85738593,0.06410923,0.20330004,0.041527644,0.84885734,0.08185503,0.20347123,0.07289624,0.8398984,0.14754535,0.20319436,0.15004998,870.0,-9.919556,0.5,1740.0,0.4
87,0.85743093,0.064042695,0.20332867,0.041441035,0.84877443,0.08192188,0.20333177,0.0734433,0.8399102,0.14719659,0.20316589,0.15006296,880.0,-8.084358,0.6,1760.0,0.4
88,0.85759145,0.06394883,0.20339051,0.04134549,0.848983,0.081819214,0.20336936,0.073450826,0.84030026,0.14712524,0.20335665,0.15027855,890.0,-13.5623,0.4,1780.0,0.35
89,0.85748225,0.06390195,0.20335913,0.041268915,0.84878516,0.08187019,0.20337255,0.0740842,0.8400347,0.14738762,0.2031466,0.15037444,900.0,-6.728218,0.7,1800.0,0.2
90,0.857508,0.06383738,0.203382,0.041203476,0.8488002,0.081855506,0.20336269,0.07399056,0.840219,0.14734793,0.2029901,0.1502902,910.0,-12.421781,0.4,1820.0,0.4
91,0.8575546,0.06375337,0.20341006,0.041126322,0.8488763,0.081757076,0.2034118,0.07403891,0.8404197,0.14744335,0.20283058,0.1503892,920.0,-9.865623,0.4,1840.0,0.3
92,0.8575179,0.06365895,0.20340687,0.041036174,0.8486517,0.0818499,0.20344524,0.074076146,0.8405495,0.1480241,0.20287566,0.1506751,930.0,-12.468013,0.3,1860.0,0.2
93,0.85742825,0.0635885,0.20338118,0.040973816,0.8485095,0.08182686,0.20339523,0.073886305,0.8404816,0.14762054,0.20292255,0.15075755,940.0,-9.816599,0.4,1880.0,0.55
94,0.85737175,0.06347637,0.20335822,0.040885802,0.84832937,0.08173374,0.20334478,0.07433834,0.84049845,0.14758752,0.2028386,0.15079594,950.0,-12.795889,0.3,1900.0,0.25
95,0.85743594,0.06339901,0.20341825,0.04101229,0.84835106,0.08163179,0.20335932,0.07411409,0.8406382,0.14742775,0.20267904,0.15079786,960.0,-10.427202,0.4,1920.0,0.3
96,0.85745806,0.06329419,0.20341279,0.040928002,0.8482477,0.081545435,0.20333904,0.0743383,0.8407994,0.14707525,0.20233431,0.15089916,970.0,-14.51742,0.4,1940.0,0.4
97,0.85741514,0.06319901,0.20339912,0.04085375,0.8481087,0.08147872,0.20332897,0.07432383,0.8407944,0.14766793,0.20228668,0.15123336,980.0,-9.863092,0.6,1960.0,0.2
98,0.8575732,0.06311997,0.20345342,0.04076172,0.8482084,0.08139735,0.20343372,0.07443344,0.8411145,0.14745654,0.20237726,0.15129796,990.0,-11.580966,0.4,1980.0,0.1
99,0.85765713,0.06303173,0.2034876,0.04067626,0.84816545,0.081365205,0.20328756,0.074950315,0.8411749,0.14725275,0.20228583,0.15114939,1000.0,-12.678049,0.4,2000.0,0.35
