epoch,p0/stats_g/mean,p0/stats_g/std,p0/stats_o/mean,p0/stats_o/std,p1/stats_g/mean,p1/stats_g/std,p1/stats_o/mean,p1/stats_o/std,p2/stats_g/mean,p2/stats_g/std,p2/stats_o/mean,p2/stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
46,0.8496596,0.09181478,0.19460607,0.08082039,0.84150934,0.07859266,0.21527568,0.12696719,0.8431783,0.14438426,0.27316916,0.15283059,940.0,-1.908993633568287,0.8,1880.0,0.4
47,0.849799,0.0914706,0.19464564,0.080432825,0.841615,0.078545384,0.2151068,0.12666892,0.8429939,0.14497511,0.27288696,0.15329139,960.0,-2.0799173639267683,0.8,1920.0,0.3
48,0.8498495,0.09117811,0.19466522,0.080094375,0.84166473,0.07849364,0.21500206,0.1263174,0.84273505,0.14561215,0.27255905,0.15326157,980.0,-0.8092999036312104,1.0,1960.0,0.45
49,0.84998494,0.09086889,0.19469634,0.07972586,0.8417805,0.07844599,0.2149419,0.12610856,0.843061,0.14565718,0.27305296,0.15340756,1000.0,-5.757424063161016,0.6,2000.0,0.325
50,0.8499768,0.09046789,0.19464462,0.079460196,0.8418408,0.07839709,0.21488771,0.12577271,0.8431944,0.14536087,0.27296528,0.15346892,1020.0,-7.4596018107533455,0.65,2040.0,0.4
51,0.8500864,0.090150915,0.19467956,0.079080634,0.84197474,0.078356616,0.21477519,0.12564605,0.8433532,0.14572155,0.27308285,0.15367462,1040.0,-1.9401907599717378,0.9,2080.0,0.375
52,0.85018677,0.08985597,0.19470605,0.07872753,0.84207815,0.07830657,0.21462046,0.12533492,0.8437202,0.14591652,0.27295586,0.15345119,1060.0,-1.970316241338849,0.95,2120.0,0.4
53,0.850259,0.08956065,0.19472234,0.07840347,0.8420577,0.07827133,0.21436158,0.12516032,0.8441057,0.14596523,0.272863,0.1535973,1080.0,-0.7332716582566499,1.0,2160.0,0.4
54,0.8500988,0.08927167,0.19468921,0.07806072,0.84194535,0.07823279,0.21422595,0.12484061,0.8443726,0.14567833,0.2730529,0.15330364,1100.0,-0.9929256572127342,1.0,2200.0,0.45
55,0.85010225,0.08897635,0.19469327,0.077745885,0.8418105,0.07817018,0.2141791,0.1252558,0.84433836,0.14526825,0.27288032,0.15285791,1120.0,-2.7813995562493803,0.8,2240.0,0.525
56,0.8500654,0.088673055,0.19468777,0.07742161,0.8417632,0.07805346,0.21410683,0.12552105,0.8443839,0.14527541,0.27289113,0.15274887,1140.0,-0.8344389310181141,1.0,2280.0,0.475
57,0.850167,0.08839578,0.19471648,0.07713669,0.84189063,0.077986576,0.21398579,0.12521365,0.84484696,0.14593047,0.27281538,0.15259507,1160.0,-2.2165691674500705,0.9,2320.0,0.275
58,0.8501651,0.08814628,0.19473955,0.076775625,0.84197444,0.07795948,0.21383555,0.12492594,0.8448124,0.14664811,0.27263033,0.15248677,1180.0,-3.4778011181056505,0.85,2360.0,0.375
59,0.8502345,0.08788794,0.19475374,0.07648267,0.84210235,0.07790724,0.21373121,0.12477905,0.8448296,0.14741321,0.27249706,0.15286733,1200.0,-3.9526920062005515,0.85,2400.0,0.475
60,0.85037154,0.08763274,0.19477677,0.076180086,0.84221977,0.077879794,0.21362478,0.12458639,0.84486455,0.14812759,0.27239603,0.15321814,1220.0,-7.208123123198748,0.75,2440.0,0.375
61,0.85033125,0.087336265,0.19476557,0.075872704,0.8422148,0.07781533,0.21346423,0.12441646,0.84483194,0.14859839,0.2722913,0.15337805,1240.0,-5.55062333419919,0.7,2480.0,0.35
62,0.85039663,0.08707777,0.19477843,0.07557375,0.84219426,0.07776774,0.21343556,0.12421818,0.8448376,0.14899938,0.27226603,0.15357469,1260.0,-1.2639127163589001,0.95,2520.0,0.4
